"loan_id","loan_status","num_borrowers","gender_ratio","borrower_picture","desc_language","sector","activity","loan_amount","funded_amount","basket_amount","paid_amount","currency_exchange_loss_amount","disbursal_currency","posted_date","funded_date","paid_date","planned_expiration_date","delinquent","video","country_code","journal_entries","bulk_entries","partner_id","partner_status","num_lenders","partner_rating","due_diligence_type","partner_start_date","delinquency_rate","default_rate","total_amount_raised","partner_loans_posted","lender_country_code","lender_occupation","lender_loan_count","lender_inviter","lender_invitee_count","lender_member_since","lender_teams_count"
262689,"paid",1,0,0,"en","Construction","Construction",1200,1200,0,1200,0,"USD",4020.69456,4035.949792,4397.385671,10000,FALSE,TRUE,"LB",1,0,115,"active",41,4,"Full",3181.902986,6.722612154,0.024771726,4270925,3439,"IR","other",4037,FALSE,1,2980.163333,6
518454,"paid",1,1,0,"en","Agriculture","Pigs",1025,1025,0,1025,0,"USD",4780.381076,4782.820081,4822.691146,4810.381076,FALSE,TRUE,"KH",0,0,204,"active",35,4,"Full",4284.013947,0.011635515,0,1920225,3164,"CA","manage",50,FALSE,0,2571.872546,0
343849,"paid",15,1,0,"es","Food","Cafe",4550,4550,0,4550,0,"DOP",4299.500023,4308.710023,4488.381505,10000,FALSE,TRUE,"DO",0,0,44,"active",50,2.5,"Full",2607.220637,0.39865714,0.276167985,5784275,2743,"AU","other",1328,FALSE,6,3099.436794,5
361520,"paid",1,1,0,"en","Food","Food Production/Sales",200,200,0,200,0,"PHP",4352.335787,4360.507118,4518.416319,10000,FALSE,TRUE,"PH",0,0,128,"active",8,3,"Full",3335.209225,0.302681246,0,3162925,15572,,,,FALSE,,,0
288053,"paid",13,0.769230769,0,"es","Food","Food",4025,4025,0,4025,0,"PEN",4113.187546,4127.347813,4305.350949,10000,FALSE,TRUE,"PE",0,0,119,"active",50,3.5,"Full",3165.028148,0.357257971,0.016690613,7779500,10159,"CA","other",118,FALSE,0,2826.459977,0
429143,"in_repayment",1,1,0,"en","Services","Sewing",3000,3000,0,1093.64,0,"USD",4535.293796,4553.888113,,4565.293796,FALSE,TRUE,"PS",0,0,80,"active",47,4,"Full",3456.805613,0.099205418,0.385642029,3855050,2215,"US","other",119,FALSE,2,3107.087569,0
91972,"paid",1,1,0,"en","Agriculture","Farming",500,500,0,500,0,"KHR",3378.292188,3380.016308,3459.318345,10000,FALSE,TRUE,"KH",0,0,109,"closed",17,0,"Full",2970.673831,0,0,7122575,7834,"SE","other",281,FALSE,0,2798.400012,0
169157,"paid",18,0.833333333,0,"en","Agriculture","Poultry",3600,3600,0,3600,0,"UGX",3670.583461,3670.729606,3787.495787,10000,FALSE,TRUE,"UG",1,0,84,"active",11,3,"Full",2808.638924,93.35345996,0.388753284,8096225,3668,"US","educat",247,FALSE,2,2932.638935,2
302970,"paid",4,0.75,0,"es","Entertainment","Games",1000,1000,0,1000,0,"NIO",4174.750035,4176.228912,4337.368391,10000,FALSE,TRUE,"NI",2,0,120,"active",27,2,"Full",3196.86853,0.026463363,0.015359367,1665450,2308,"US","student",562,FALSE,0,3614.756609,1
129500,"defaulted",1,1,0,"en","Food","Grocery Store",250,250,0,0,0,"TZS",3514.902859,3515.11838,,10000,TRUE,TRUE,"TZ",1,0,90,"closed",7,0,"Full",2877.746574,0,12.57059144,1184825,3579,,,,FALSE,,,0
372660,"paid",27,0.888888889,0,"en","Retail","Spare Parts",4925,4925,0,4925,0,"USD",4371.645903,4371.842477,4549.756563,10000,FALSE,TRUE,"CD",1,0,46,"active",49,1,"Full",2609.282303,62.99234195,0.093895051,2236075,622,,"teach",66,FALSE,0,3913.606725,0
50212,"paid",17,1,0,"en","Retail","Retail",2275,2275,0,2275,0,"PYG",3084.520961,3093.476412,3272.203889,10000,FALSE,TRUE,"PY",0,0,58,"active",39,4.5,"Full",2699.787315,0,0,13784525,8728,,"other",4,FALSE,0,3089.018206,0
238370,"paid",1,1,0,"es","Retail","General Store",1200,1200,0,1200,0,"USD",3940.73625,3942.167037,4366.399421,10000,FALSE,TRUE,"BO",1,0,140,"active",41,3.5,"Full",3475.125069,0.293068321,1.539756634,1302525,1203,"NL","other",8135,FALSE,1,2568.56662,10
263665,"paid",1,1,0,"es","Food","Fruits & Vegetables",275,275,0,275,0,"NIO",4049.333484,4050.608102,4366.37765,10000,FALSE,TRUE,"NI",1,0,98,"active",8,2.5,"Full",2907.322963,2.364710043,0.096129279,4258200,7087,"US","other",7145,FALSE,0,2525.403322,73
426506,"paid",1,1,0,"en","Agriculture","Agriculture",150,150,0,150,0,"PHP",4519.750116,4519.8214,4732.587257,4549.750116,FALSE,TRUE,"PH",0,0,136,"active",6,3,"Full",3427.597315,0,0,2553300,8909,"US","student",69,FALSE,2,3706.832188,2
130381,"paid",1,1,0,"en","Services","Beauty Salon",1700,1700,0,1700,0,"USD",3531.292083,3535.793542,3879.379595,10000,FALSE,TRUE,"LB",2,0,77,"active",50,4,"Full",2811.468785,0.704582119,0.119851202,5321350,3977,"US","engineer",560,FALSE,0,2838.500023,7
99857,"paid",1,1,0,"es","Food","Food Production/Sales",725,725,0,725,0,"BOB",3408.291863,3410.746701,3545.595417,10000,FALSE,TRUE,"BO",3,0,110,"active",17,3.5,"Full",2991.166736,2.109493248,0.283856898,4428025,4220,"US","owner",65,FALSE,0,2500.703877,1
292373,"paid",1,1,0,"en","Food","Soft Drinks",375,375,0,375,0,"KES",4131.166713,4132.045093,4397.484074,10000,FALSE,TRUE,"KE",1,0,164,"active",15,3,"Full",3741.86809,0.530775729,0.181056664,2781250,7659,,,,FALSE,,,0
389459,"paid",1,1,0,"en","Arts","Crafts",725,725,0,725,0,"JOD",4421.131991,4421.847674,4870.409884,4451.131991,FALSE,TRUE,"JO",0,0,174,"active",26,4,"Full",3988.743183,4.551301626,1.809326444,1363000,1463,"US","designer",95,FALSE,1,3269.039676,1
416958,"expired",1,0,0,"en","Construction","Construction",1500,1050,0,0,0,"USD",4497.236146,,,4527.236146,FALSE,TRUE,"LB",0,0,77,"active",20,4,"Full",2811.468785,0.704582119,0.119851202,5321350,3977,"US","nurs",368,FALSE,0,2503.125162,0
411213,"paid",1,1,0,"en","Food","Fruits & Vegetables",275,275,0,275,0,"PHP",4483.763947,4483.959873,4641.464769,4513.763947,FALSE,TRUE,"PH",0,0,145,"active",9,4.5,"Full",3478.975208,0.294975396,0.085539755,5952375,13937,,"other",1,FALSE,0,4483.956933,0
265747,"paid",1,1,0,"en","Food","Fruits & Vegetables",100,100,0,100,0,"UGX",4036.583472,4036.591053,4246.322465,10000,FALSE,TRUE,"UG",0,0,65,"active",4,3.5,"Full",2912.886875,0,0.038037428,4133375,4798,,"other",5,FALSE,0,2981.95397,0
491618,"in_repayment",1,1,0,"es","Arts","Arts",700,700,0,239.17,0,"USD",4687.916725,4693.954352,,4717.91669,FALSE,TRUE,"SV",0,0,167,"active",19,3.5,"Full",3793.715324,7.024999184,0.872935424,3093300,6044,"US","other",6574,FALSE,11,2923.179861,17
390242,"in_repayment",1,1,0,"es","Retail","Retail",650,650,0,499.48,0,"HNL",4427.5764,4428.919375,,4457.5764,FALSE,TRUE,"HN",0,0,201,"active",15,4,"Full",4299.048669,0.723020092,0,883200,1315,"US","other",27,FALSE,1,3013.324676,0
213177,"paid",1,0,0,"fr","Arts","Arts",200,200,0,200,0,"XOF",3840.576412,3840.652627,4244.399039,10000,FALSE,TRUE,"SN",0,0,108,"active",8,2.5,"Full",2961.166782,4.35724589,0.31634384,2154775,3581,,,,FALSE,,,0
265128,"paid",30,0.933333333,0,"en","Food","Food Market",4650,4650,0,4650,0,"RWF",4031.805637,4032.812743,4152.495463,10000,FALSE,TRUE,"RW",0,0,161,"active",50,4,"Full",3814.222257,1.277937064,0,2551900,3212,"JP","teach",6131,FALSE,2,2911.271042,30
87099,"paid",1,0,0,"en","Food","Grocery Store",525,525,0,525,0,"GHS",3322.763958,3323.002512,3576.13294,10000,FALSE,TRUE,"GH",0,0,88,"active",18,,"Basic",2867.586863,70.31581049,0,3895025,5623,"CA","consultant",80,FALSE,0,3101.778229,0
33820,"defaulted",1,1,0,"en","Services","Tailoring",725,725,0,0,0,"KES",2960.812894,2961.017512,,10000,TRUE,TRUE,"KE",4,0,36,"closed",23,0,"Full",2604.85206,0,35.51742341,127300,349,"US","account",1074,FALSE,2,2901.117801,2
546536,"in_repayment",1,0,0,"ru","Housing","Personal Housing Expenses",1075,1075,0,0,0,"TJS",4848.812569,4856.795567,,4878.812569,FALSE,TRUE,"TJ",0,0,100,"active",34,4.5,"Full",2914.746678,1.234488502,0.022184211,8264550,6934,"GB","engineer",117,FALSE,0,2682.930833,0
6772,"paid",1,0,0,"en","Agriculture","Animal Sales",750,750,0,750,0,"USD",2637.293611,2638.233067,2916.427488,10000,FALSE,TRUE,"TZ",0,0,10,"paused",19,2.5,"Full",2305.676528,0,0.009822296,704825,997,"US","manage",59,FALSE,0,2636.022488,1
390242,"in_repayment",1,1,0,"es","Retail","Retail",650,650,0,499.48,0,"HNL",4427.5764,4428.919375,,4457.5764,FALSE,TRUE,"HN",0,0,201,"active",15,4,"Full",4299.048669,0.723020092,0,883200,1315,,"other",3,FALSE,0,2907.318507,0
62657,"paid",14,0.785714286,0,"es","Services","Services",3375,3375,0,3375,0,"USD",3171.743924,3171.919074,3302.928727,10000,FALSE,TRUE,"BO",2,0,73,"closed",50,0,"Full",2798.038241,0,0,2955225,1392,"US","other",36,FALSE,0,2934.85662,0
438914,"paid",10,1,0,"es","Retail","Retail",2150,2150,0,2150,0,"PYG",4554.597477,4583.182824,4763.565648,4584.597477,FALSE,TRUE,"PY",0,0,58,"active",16,4.5,"Full",2699.787315,0,0,13784525,8728,"AU","other",32,FALSE,3,4004.78309,0
293933,"paid",1,1,0,"en","Services","Tailoring",250,250,0,250,0,"PHP",4134.187535,4134.350313,4428.439792,10000,FALSE,TRUE,"PH",0,0,128,"active",8,3,"Full",3335.209225,0.302681246,0,3162925,15572,"BE","other",94105,FALSE,16,2578.897002,0
480594,"in_repayment",1,0,0,"en","Agriculture","Cattle",600,600,0,350,0,"USD",4666.770856,4670.648947,,4696.770856,FALSE,TRUE,"KH",0,0,61,"active",21,3,"Full",2705.176007,0.148736625,0.033858439,3374950,4838,,,,FALSE,,,0
84298,"paid",1,0,0,"en","Retail","Electronics Sales",625,625,0,625,0,"GHS",3305.069549,3305.175359,3514.512407,10000,FALSE,TRUE,"GH",1,0,91,"active",25,1,"Full",2896.42713,3.387885149,0.284991303,2994875,7580,"US","account",30,FALSE,1,2913.832546,0
14823,"paid",1,1,0,"es","Retail","Retail",650,650,0,650,0,"USD",2771.870926,2772.160289,2961.42728,10000,FALSE,TRUE,"EC",1,0,7,"closed",7,0,"Full",2304.800313,0,24.13787801,1396800,2651,"US","educat",36,FALSE,0,2771.933553,0
543943,"in_repayment",1,1,0,"en","Services","Beauty Salon",1500,1500,0,50.46,0,"USD",4841.097269,4848.719248,,4871.097269,FALSE,TRUE,"PS",0,0,80,"active",43,4,"Full",3456.805613,0.099205418,0.385642029,3855050,2215,"US","teach",69,FALSE,5,2726.630243,0
461937,"in_repayment",1,1,0,"en","Retail","Fuel/Firewood",125,125,0,118.06,0,"KES",4615.652801,4615.712569,,4645.652801,FALSE,TRUE,"KE",1,0,164,"active",5,3,"Full",3741.86809,0.530775729,0.181056664,2781250,7659,"US","other",160,FALSE,1,3283.032188,1
149296,"paid",20,0.4,0,"en","Food","Butcher Shop",4975,4975,0,4975,0,"UGX",3593.562674,3618.803148,3787.495764,10000,FALSE,TRUE,"UG",1,0,84,"active",42,3,"Full",2808.638924,93.35345996,0.388753284,8096225,3668,"CA","teach",82,FALSE,0,2942.659595,0
16442,"paid",1,1,0,"fr","Food","Food Market",700,700,0,700,0,"USD",2792.180602,2792.507245,3174.09647,10000,FALSE,TRUE,"TG",1,0,22,"closed",22,0,"Full",2502.052882,0,20.72144686,2388625,3586,"NL","other",2,FALSE,0,2790.630914,1
351798,"paid",1,1,0,"es","Arts","Crafts",375,375,0,375,0,"MXN",4326.625069,4326.936088,4457.404155,10000,FALSE,TRUE,"MX",1,0,130,"active",14,3.5,"Full",3459.958391,2.184850884,0.298544914,5366125,2863,"DE","other",104,FALSE,1,3687.808067,2
510726,"in_repayment",1,1,0,"en","Food","Grocery Store",2825,2825,0,1214.94,0,"MNT",4739.91669,4741.060347,,4769.91669,FALSE,TRUE,"MN",0,0,116,"active",50,5,"Full",3296.277859,0.096938366,0.152454689,7185200,5400,"US","other",17,FALSE,1,4121.141539,2
539061,"in_repayment",2,1,0,"en","Retail","Retail",300,300,0,45.82,0,"KHR",4828.909745,4829.02912,,4858.909745,FALSE,TRUE,"KH",0,0,204,"active",11,4,"Full",4284.013947,0.011635515,0,1920225,3164,"AU","other",264,FALSE,4,3068.632523,1
379668,"paid",13,0.692307692,0,"es","Services","Services",4650,4650,0,4650,0,"PEN",4396.451412,4398.7275,4518.368727,10000,FALSE,TRUE,"PE",0,0,119,"active",24,3.5,"Full",3165.028148,0.357257971,0.016690613,7779500,10159,"DK","other",40,FALSE,0,3085.192245,1
140802,"paid",1,1,0,"fr","Retail","Home Products Sales",350,350,0,350,0,"XOF",3560.034884,3560.881308,3971.520938,10000,FALSE,TRUE,"BJ",1,0,104,"active",8,3,"Full",2951.100752,0.744604514,0.274096193,2542875,4540,"IT","consultant",543,FALSE,1,3154.857269,1
319432,"paid",1,1,0,"en","Retail","General Store",650,650,0,650,0,"HNL",4230.486181,4248.59956,4641.478866,10000,FALSE,TRUE,"HN",1,0,118,"active",26,2.5,"Full",3107.277917,2.070481169,0.457282861,1830700,2789,"AE","other",40,FALSE,7,4146.49228,1
132898,"paid",1,1,0,"es","Agriculture","Farm Supplies",525,525,0,525,0,"PEN",3526.784803,3526.850231,3677.413044,10000,FALSE,TRUE,"PE",1,0,71,"active",17,3,"Full",2755.90353,4.286953108,0.728993017,10218425,18432,"US","social",6,FALSE,0,3526.787396,0
163258,"paid",1,1,0,"es","Food","Restaurant",900,900,0,900,0,"USD",3639.02103,3639.239005,3818.38662,10000,FALSE,TRUE,"EC",1,0,137,"active",29,4,"Full",3466.833391,1.754973894,0.036413084,6075750,5231,,"student",17,FALSE,0,3386.002361,0
545607,"in_repayment",1,0,0,"en","Food","Food Stall",1225,1225,0,255.21,0,"PHP",4846.090301,4856.554039,,4876.090301,FALSE,TRUE,"PH",0,0,144,"active",48,3,"Full",3463.196238,1.158572983,0.08329179,2079725,4413,,"other",64,FALSE,0,4261.778935,0
244366,"paid",1,1,0,"es","Housing","Personal Housing Expenses",275,275,0,275,0,"MXN",3959.729271,3962.289595,4152.447234,10000,FALSE,TRUE,"MX",0,0,18,"active",9,3,"Full",2466.603044,5.730843174,1.286945815,3218575,4727,,,,FALSE,,,0
378910,"paid",1,1,0,"en","Retail","Jewelry",125,125,0,125,0,"PHP",4389.666736,4391.537523,4579.394549,10000,FALSE,TRUE,"PH",0,0,128,"active",5,3,"Full",3335.209225,0.302681246,0,3162925,15572,,,,FALSE,,,0
365445,"paid",1,1,0,"es","Clothing","Clothing Sales",800,800,0,800,0,"MXN",4351.604213,4354.834271,4488.404838,10000,FALSE,TRUE,"MX",1,0,130,"active",24,3.5,"Full",3459.958391,2.184850884,0.298544914,5366125,2863,"AU","retire",4740,FALSE,3,3489.235197,1
187433,"paid",1,0,0,"es","Services","Cobbler",525,525,0,525,0,"PEN",3734.076412,3734.889838,4122.45147,10000,FALSE,TRUE,"PE",0,0,143,"active",15,3,"Full",3510.805625,0,0.874803279,2676900,5294,"US","engineer",12,FALSE,0,2916.760174,1
308688,"paid",1,0,0,"es","Agriculture","Farming",1000,1000,0,1000,0,"USD",4189.034757,4189.314271,4579.368808,10000,FALSE,TRUE,"BO",1,0,110,"active",35,3.5,"Full",2991.166736,2.109493248,0.283856898,4428025,4220,,"other",8,FALSE,0,4189.091829,0
276005,"paid",1,1,0,"en","Food","Cereals",475,475,0,475,0,"PHP",4077.333634,4078.507303,4305.412581,10000,FALSE,TRUE,"PH",1,0,145,"active",16,4.5,"Full",3478.975208,0.294975396,0.085539755,5952375,13937,"GB","teach",54,FALSE,0,3617.596921,1
230382,"paid",1,0,0,"es","Retail","Retail",1150,1150,0,1150,0,"PYG",3911.699479,3914.175023,4275.387106,10000,FALSE,TRUE,"PY",2,0,58,"active",26,4.5,"Full",2699.787315,0,0,13784525,8728,"AU","nurs",145,FALSE,0,3131.457708,1
496080,"in_repayment",1,0,0,"en","Manufacturing","Manufacturing",2500,2500,0,999,0,"USD",4703.145868,4705.520278,,4733.145868,FALSE,TRUE,"LB",0,0,77,"active",32,4,"Full",2811.468785,0.704582119,0.119851202,5321350,3977,"US","retire",67,FALSE,4,4189.686933,0
212366,"paid",1,0,0,"es","Construction","Construction",1200,1200,0,1200,0,"USD",3839.29169,3839.872593,4588.330961,10000,FALSE,TRUE,"BO",1,0,140,"active",37,3.5,"Full",3475.125069,0.293068321,1.539756634,1302525,1203,"AU","other",175,FALSE,1,2526.029954,0
15565,"paid",1,0,0,"en","Agriculture","Farming",825,825,0,825,0,"USD",2777.062546,2781.179387,3161.378102,10000,FALSE,TRUE,"AZ",1,0,30,"active",20,2.5,"Full",2534.75647,0,0.057006934,3653275,2349,"US","student",6,FALSE,3,2780.161528,0
399276,"paid",1,1,0,"en","Retail","General Store",250,250,0,250,0,"KES",4449.631968,4455.49669,4645.347315,4479.631956,FALSE,TRUE,"KE",0,0,133,"active",10,3,"Full",3436.482766,3.357199335,0.426269715,6195650,14242,"US","other",2,FALSE,1,4454.788692,0
468195,"in_repayment",1,1,0,"fr","Food","Restaurant",200,200,0,74.76,0,"XAF",4626.986134,4627.048993,,4656.986134,TRUE,TRUE,"CM",0,0,217,"active",6,4,"Full",4472.111169,0.888167732,0,237050,610,"US","other",3,FALSE,1,4626.997604,0
25600,"paid",1,1,0,"en","Clothing","Clothing Sales",500,500,0,500,0,"UAH",2887.704954,2887.96838,3080.377639,10000,FALSE,TRUE,"UA",1,0,26,"active",16,3,"Full",2542.069363,1.201973026,0,4217650,3403,"GB","consultant",128,FALSE,0,2553.646771,0
491852,"expired",1,0,0,"es","Food","Food Production/Sales",1650,875,0,0,0,"COP",4693.777789,,,4723.777789,FALSE,TRUE,"CO",0,0,154,"active",14,3,"Full",3640.340451,3.966905306,0.054293908,2330325,3118,"DE","other",3074,FALSE,5,4278.361632,12
63957,"paid",1,1,0,"en","Food","Food Market",350,350,0,350,0,"TZS",3172.916933,3172.996366,3855.318137,10000,FALSE,TRUE,"TZ",2,0,102,"closed",14,0,"Full",2912.889259,0,0,1392625,3360,"US","scientist",7,FALSE,1,2619.804306,0
110950,"paid",1,1,0,"en","Retail","General Store",650,650,0,650,0,"PHP",3430.777847,3431.000787,3545.670046,10000,FALSE,TRUE,"PH",3,0,136,"active",24,3,"Full",3427.597315,0,0,2553300,8909,"US","writer",15,FALSE,0,3310.668125,0
529094,"in_repayment",12,1,0,"es","Clothing","Clothing Sales",6200,6200,0,2066.66,0,"USD",4808.343484,4823.275532,,4838.343484,FALSE,TRUE,"EC",1,0,137,"active",50,4,"Full",3466.833391,1.754973894,0.036413084,6075750,5231,"CA","engineer",218,FALSE,3,2192.375706,0
236596,"paid",1,0,0,"es","Housing","Personal Housing Expenses",1075,1075,0,1075,0,"PEN",3933.895938,3944.733924,4093.341389,10000,FALSE,TRUE,"PE",1,0,139,"active",35,3.5,"Full",3583.243206,3.017566971,5.374554165,1760800,2891,"AU","other",39,FALSE,0,3508.42765,1
109398,"paid",1,1,0,"es","Arts","Crafts",825,825,0,825,0,"GTQ",3428.861181,3428.918565,3726.379595,10000,FALSE,TRUE,"GT",0,0,113,"active",30,3,"Full",3072.382025,1.92831345,1.992128947,2071950,1845,"US","other",250,FALSE,0,2619.869213,1
469090,"in_repayment",1,1,0,"en","Food","Fish Selling",125,125,0,117.31,0,"KES",4634.777801,4634.861053,,4664.777801,FALSE,TRUE,"KE",0,0,164,"active",5,3,"Full",3741.86809,0.530775729,0.181056664,2781250,7659,"US","writer",38,FALSE,1,3039.721007,0
1686,"refunded",1,1,0,"en","Retail","General Store",1200,0,0,0,0,"USD",2518.093414,2520.044942,,10000,FALSE,TRUE,"UG",0,0,11,"closed",20,0,"Full",2321.617396,0,0,4500,306,"US","retire",51,FALSE,0,2519.778403,0
300655,"paid",1,1,0,"es","Food","Milk Sales",600,600,0,600,0,"PYG",4160.000035,4160.868484,4549.676736,10000,FALSE,TRUE,"PY",1,0,58,"active",21,4.5,"Full",2699.787315,0,0,13784525,8728,"US","other",1472,FALSE,1,4031.878611,57
179977,"paid",1,1,0,"es","Retail","Retail",200,200,0,200,0,"NIO",3712.333507,3712.469792,3787.418194,10000,FALSE,TRUE,"NI",0,0,74,"active",8,1.5,"Full",2838.160301,0.994930773,0.240636362,3249875,6782,"US","administrator",3056,FALSE,1,2936.38103,4
329968,"paid",1,1,0,"en","Agriculture","Farming",600,600,0,600,0,"PHP",4257.048646,4257.217998,4339.384236,10000,FALSE,TRUE,"PH",1,0,123,"active",19,4,"Full",3248.083449,1.689603515,0.11687322,6078025,14387,"US","other",7,FALSE,2,3644.743843,0
209392,"paid",1,1,0,"fr","Retail","Retail",475,475,0,475,0,"XOF",3825.770868,3826.028924,4032.529572,10000,FALSE,TRUE,"SN",0,0,105,"active",19,2.5,"Full",2974.493171,0,0,4495400,2935,"US","other",60,FALSE,0,2644.050833,0
523422,"in_repayment",10,1,0,"en","Food","Milk Sales",2150,2150,0,196.8,0,"PKR",4779.986123,4797.836736,,4809.986123,FALSE,TRUE,"PK",0,0,60,"active",50,3,"Full",2770.39934,0,0.137556492,6566025,6677,"US","other",370,FALSE,1,3632.981898,1
234828,"paid",1,1,0,"en","Retail","Jewelry",250,250,0,250,0,"KES",3923.263947,3923.350567,4122.478507,10000,FALSE,TRUE,"KE",1,0,133,"active",10,3,"Full",3436.482766,3.357199335,0.426269715,6195650,14242,"US","other",432,FALSE,9,3180.060521,12
124234,"paid",1,1,0,"es","Retail","General Store",675,675,0,675,0,"PEN",3491.666736,3491.938171,3607.090243,10000,FALSE,TRUE,"PE",0,0,72,"active",23,3.5,"Full",2792.684063,0,0.005931304,4219675,8595,"US","engineer",384,FALSE,4,2861.598958,0
474755,"in_repayment",1,0,0,"en","Agriculture","Pigs",1225,1225,0,402.25,0,"GEL",4652.625012,4654.313634,,4682.625012,FALSE,TRUE,"GE",0,0,181,"active",37,4,"Full",4040.722315,0.039289645,0,2364500,2066,"US","financ",180,FALSE,0,2873.202766,0
518454,"paid",1,1,0,"en","Agriculture","Pigs",1025,1025,0,1025,0,"USD",4780.381076,4782.820081,4822.691146,4810.381076,FALSE,TRUE,"KH",0,0,204,"active",35,4,"Full",4284.013947,0.011635515,0,1920225,3164,"CA","manage",50,FALSE,0,2571.872546,0
250090,"paid",1,1,0,"en","Retail","General Store",700,700,0,700,0,"USD",3975.791794,3977.685856,4091.495023,10000,FALSE,TRUE,"KH",0,0,106,"active",27,4.5,"Full",2966.902847,0.02545345,0.02080259,5103500,8536,,,,FALSE,,,0
195048,"paid",3,1,0,"es","Retail","Retail",675,675,0,675,0,"NIO",3765.923646,3769.104097,3910.386539,10000,FALSE,TRUE,"NI",3,0,120,"active",24,2,"Full",3196.86853,0.026463363,0.015359367,1665450,2308,"US","other",69,FALSE,0,3617.060498,1
150733,"paid",1,1,0,"en","Food","Fruits & Vegetables",125,125,0,125,0,"PHP",3602.583484,3602.627639,3787.400197,10000,FALSE,TRUE,"PH",1,0,123,"active",5,4,"Full",3248.083449,1.689603515,0.11687322,6078025,14387,"AU","other",191,FALSE,0,3593.537361,1
6689,"paid",1,1,0,"en","Food","Food Market",500,500,0,500,0,"USD",2633.827419,2635.750405,2924.427616,10000,FALSE,TRUE,"NG",1,0,20,"closed",12,0,"Full",2498.318692,0,0,4976700,8593,"DE","other",2,FALSE,0,2635.672199,0
81666,"paid",1,0,0,"en","Food","Cereals",250,250,0,250,0,"KHR",3288.334097,3291.594537,3757.337188,10000,FALSE,TRUE,"KH",0,0,109,"closed",8,0,"Full",2970.673831,0,0,7122575,7834,"DE","other",19,FALSE,0,3290.465914,0
59709,"paid",1,1,0,"es","Agriculture","Farming",550,550,0,550,0,"PEN",3143.583553,3143.969479,3362.838981,10000,FALSE,TRUE,"PE",0,0,71,"active",17,3,"Full",2755.90353,4.286953108,0.728993017,10218425,18432,"US","teach",472,FALSE,0,2806.01456,0
41340,"paid",1,1,0,"vi","Construction","Carpentry",400,400,0,400,0,"VND",3003.847488,3004.045972,3423.010116,10000,FALSE,TRUE,"VN",0,0,67,"paused",14,4,"Full",2732.133843,0,0,1591425,2206,"US","other",141,FALSE,0,2732.13103,0
430153,"expired",1,0,0,"ru","Retail","Fuel/Firewood",3000,2075,0,0,0,"USD",4529.11809,,,4559.11809,FALSE,TRUE,"TJ",0,0,63,"active",18,4,"Full",2712.891551,0.129366744,0.015180022,4792050,5354,"US","other",16,FALSE,0,4366.916308,0
155903,"paid",1,1,0,"en","Agriculture","Farming",325,325,0,325,0,"PHP",3615.88213,3616.284167,3787.419595,10000,FALSE,TRUE,"PH",1,0,125,"active",11,3.5,"Full",3245.674063,0,0.215195216,2180325,9507,"US","sing",13,FALSE,0,3616.279074,0
385881,"in_repayment",1,0,0,"en","Agriculture","Agriculture",3000,3000,0,1747.95,0,"USD",4415.132002,4443.359502,,4445.132002,FALSE,TRUE,"AM",1,0,169,"active",50,4,"Full",3797.652813,0.214823071,0.408546799,2427650,1100,"DE","other",396,FALSE,3,2655.693032,0
189206,"paid",1,1,0,"en","Retail","General Store",125,125,0,125,0,"PHP",3743.292083,3743.746424,3910.392176,10000,FALSE,TRUE,"PH",1,0,123,"active",5,4,"Full",3248.083449,1.689603515,0.11687322,6078025,14387,"US","educat",37,FALSE,0,3630.853704,1
96925,"paid",1,0,0,"ru","Personal Use","Personal Purchases",2000,2000,0,2000,0,"TJS",3378.292338,3398.980532,3757.400324,10000,FALSE,TRUE,"TJ",1,0,63,"active",21,4,"Full",2712.891551,0.129366744,0.015180022,4792050,5354,"US","doctor",554,FALSE,1,2770.907315,1
126056,"paid",1,0,0,"es","Manufacturing","Furniture Making",800,800,0,800,0,"HNL",3498.118137,3498.522685,3910.453414,10000,FALSE,TRUE,"HN",1,0,118,"active",22,2.5,"Full",3107.277917,2.070481169,0.457282861,1830700,2789,"SE","manage",83,FALSE,5,3498.375231,1
345396,"paid",1,1,0,"en","Food","Grocery Store",125,125,0,125,0,"PHP",4307.666782,4307.674606,4457.409664,10000,FALSE,TRUE,"PH",0,0,128,"active",2,3,"Full",3335.209225,0.302681246,0,3162925,15572,"US","other",5,FALSE,0,3160.140359,0
111174,"paid",1,1,0,"en","Agriculture","Farming",225,225,0,225,0,"PHP",3432.145914,3432.167442,3606.718646,10000,FALSE,TRUE,"PH",1,0,125,"active",6,3.5,"Full",3245.674063,0,0.215195216,2180325,9507,"US","other",86,FALSE,0,3243.067639,0
24725,"paid",1,1,0,"en","Agriculture","Agriculture",300,300,0,300,0,"WST",2884.298669,2884.826817,3484.022882,10000,FALSE,TRUE,"WS",1,0,15,"active",9,2.5,"Full",2404.057199,0,0,3838125,6268,"US","therapist",88,FALSE,1,2657.533796,0
353206,"paid",1,1,0,"en","Clothing","Used Clothing",225,225,0,225,0,"KES",4322.132002,4324.050729,4610.442083,10000,FALSE,TRUE,"KE",1,0,138,"active",9,4,"Full",3487.201435,4.836042887,0.081594622,1216750,3492,"US","other",95,FALSE,0,2806.953218,0
57681,"paid",1,1,0,"en","Transportation","Rickshaw",925,925,0,925,0,"PEN",3126.159931,3127.788264,3302.860729,10000,FALSE,TRUE,"PE",1,0,70,"active",31,3.5,"Full",2761.11338,9.33586931,0,4685225,6022,"US","law",25,FALSE,0,2751.118912,0
