-2.7342,-1.9201
-2.0308,-2.9485
-1.7677,-1.5885
-1.5736,-1.323
-2.3728,-1.1423
-2.2365,-2.6912
0.0237,-1.5506
-4.2584,-1.8994
0.2294,-1.1739
-1.6624,-1.4638
-0.9999,-1.1021
-3.6642,-2.1319
-2.59,-2.1472
-2.2781,-0.9922
-1.5773,-4.1237
-3.6702,-2.5046
-1.5284,-3.2706
-3.2128,-2.3826
-1.9338,-1.3513
-1.3476,-1.1743
-1.6729,-3.0149
-0.9174,-2.4711
-0.9939,-1.863
-2.6509,-2.2919
-1.7429,-1.6982
-2.9444,-1.6001
-3.3218,-2.93
-1.0752,-2.1768
-2,-4.1321
-2.0549,-0.8546
-1.0889,-2.6291
-1.4054,-3.2038
-1.6498,-2.2539
-0.7497,-3.4286
-1.0702,-2.0209
-1.7602,-2.5607
-2.6904,0.1778
-2.6516,-0.8615
-0.8079,-4.4969
-3.6118,-1.5587
-2.0245,-3.3981
-3.9488,-2.2551
-0.9795,-1.8356
-1.1383,-1.2523
-1.9988,-2.273
-2.0708,-0.4237
-4.4863,-2.4809
-1.4188,-1.6725
-4.1924,-1.3353
-4.3193,-1.9148
2.881,2.2696
2.3232,2.4943
1.2159,0.5169
0.1946,0.9797
3.8586,1.553
1.3955,2.1097
2.1034,3.1287
2.5632,1.71
2.1136,3.2616
1.0953,2.4754
1.5323,3.1741
1.8751,2.1269
3.479,1.3432
1.1392,0.5186
2.7847,2.1555
2.3086,2.8186
1.7661,1.7074
0.943,1.4592
1.7159,1.6914
1.9133,0.9034
0.5306,1.507
2.1922,1.8193
1.1777,2.0458
1.9058,1.9362
2.3362,2.6113
1.0953,2.1093
1.7117,3.814
2.3501,2.312
0.1641,3.8045
3.036,1.2769
4.4245,2.5265
2.9594,1.7397
1.6842,2.6001
2.4286,2.5939
0.964,-0.186
3.8779,0.673
2.9407,0.559
2.7873,2.4018
1.1241,3.4702
2.3199,1.6732
1.4417,2.8123
1.6886,2.5455
1.43,0.9484
0.9743,2.3975
1.0913,1.2481
1.7901,3.5163
0.3011,1.9674
2.6076,3.636
1.8822,1.5749
2.6992,2.5894
