-0.988295,0.07951
-0.974768,0.165756
-0.973369,0.002705
-0.935462,0.289422
-0.931144,0.261527
-0.921694,-0.300716
-0.914004,-0.125198
-0.910144,-0.31392
-0.903987,-0.01091
-0.899644,0.392928
-0.892841,-0.059001
-0.88607,0.471858
-0.884761,-0.402907
-0.884645,0.456259
-0.88268,-0.266439
-0.870407,0.517984
-0.860267,-0.366939
-0.854039,-0.420106
-0.807853,0.612807
-0.805165,-0.46258
-0.781797,0.672008
-0.73913,0.711151
-0.724906,-0.600038
-0.679047,-0.623459
-0.675547,-0.713442
-0.628654,0.701915
-0.582435,0.854836
-0.57424,0.839883
-0.555777,-0.725828
-0.543231,-0.77021
-0.537621,-0.744305
-0.474318,0.858964
-0.465529,0.890539
-0.433612,-0.813661
-0.417487,0.986802
-0.407571,-0.848459
-0.340072,-0.917491
-0.315649,0.960252
-0.313296,0.995277
-0.254759,1.053705
-0.24051,-0.863101
-0.235177,1.056324
-0.22419,-0.879685
-0.140276,0.997597
-0.140013,-0.930422
-0.12714,-0.928208
-0.084244,1.012062
-0.053721,0.993785
-0.035652,-0.895326
-0.033855,-0.991843
-0.008063,1.024025
0.077901,-0.924625
0.091385,-0.991613
0.093149,1.077078
0.212101,1.073367
0.213224,-0.929593
0.22488,1.044077
0.287853,-0.953461
0.298957,-0.903105
0.322419,1.046235
0.366202,0.951432
0.40739,-0.908865
0.407864,1.015346
0.434815,-0.852731
0.477603,0.96444
0.50472,0.889055
0.544579,-0.826179
0.553471,-0.846136
0.562663,0.9152
0.595005,0.865149
0.616512,0.827401
0.629769,-0.770992
0.642091,0.84589
0.676422,-0.715279
0.712342,-0.743389
0.75027,0.800299
0.767438,-0.574048
0.807982,-0.654724
0.81658,0.701993
0.863244,0.651644
0.890704,-0.548655
0.892966,0.546475
0.901683,0.480837
0.918556,0.613142
0.919614,-0.485683
0.939084,-0.464522
0.949155,-0.343429
0.963386,-0.354083
0.989747,0.324146
0.999999,0.457959
1.001433,0.092362
1.004281,0.421442
1.005914,-0.192941
1.012996,0.229053
1.019139,-0.294918
1.03433,-0.129654
1.0529,0.068582
1.076738,0.026749
1.084099,0.168149
1.089896,-0.105004
